actor_id,movie_id
0000129,4912910
0147147,4912910
0000609,4912910
0670408,4912910
0272581,4912910
0748620,5095030
1431940,5095030
0671567,5095030
0324658,5095030
0134072,5095030
2403277,3778644
6934058,3778644
0000437,3778644
3592338,3778644
2255973,3778644
5645519,2380307
0305558,2380307
0000973,2380307
0005513,2380307
0896149,2380307
1020089,5580390
0788335,5580390
0420955,5580390
0818055,5580390
0836121,5580390
0000198,4555426
0000218,4555426
0578853,4555426
4141252,4555426
0681975,4555426
0000531,5027774
2655177,5027774
0174403,5027774
0005377,5027774
6019128,5027774
3053338,5580036
1659221,5580036
0005049,5580036
0629855,5580036
3236159,5580036
0000375,4154796
0262635,4154796
0749263,4154796
1165110,4154796
0424060,4154796
0252230,6105098
1056659,6105098
0000469,6105098
0434712,6105098
0005569,6105098
0000158,1979376
0000741,1979376
0001633,1979376
0355024,1979376
1221047,1979376
0488953,4154664
0000168,4154664
0578853,4154664
0000179,4154664
0000906,4154664
4043618,6320628
0000168,6320628
0350453,6320628
0000673,6320628
0269463,6320628
0000226,6139732
4565815,6139732
4305463,6139732
3092471,6139732
1041023,6139732
0597388,1477834
1720028,1477834
0000353,1477834
0933940,1477834
0000173,1477834
1212722,2709692
7372981,2709692
0429069,2709692
1214289,2709692
1023255,2709692
1785339,1727824
2377903,1727824
3152605,1727824
5228887,1727824
0001515,1727824
3078932,1517451
0177896,1517451
0000385,1517451
0001048,1517451
1969169,1517451
0362766,1270797
0931329,1270797
1981893,1270797
2020278,1270797
1169428,1270797
0001557,6966692
0991810,6966692
0004802,6966692
1724319,6966692
1221253,6966692
1469236,5083738
0001838,5083738
5938343,5083738
3179464,5083738
1297015,5083738
8460487,7125860
4150847,7125860
0005093,7125860
3500582,7125860
0231458,7125860
8611957,6155172
0211920,6155172
9948845,6155172
9985727,6155172
5841958,6155172
